model	cell	sample_id	condition	stance	strong_disclaimer	uncertainty	refusal_marker	value_topics	wish_topics
opus-4-0	opus-4-0	G2_12	G2	no_disclaimer_or_personalized	0	0	0	clear_thinking,coherence_pattern_language,connection_empathy,curiosity_learning,helpfulness_usefulness,honesty_truth	
opus-4-0	opus-4-0	G2_13	G2	no_disclaimer_or_personalized	0	0	0	beauty_creativity,clear_thinking,coherence_pattern_language,connection_empathy,curiosity_learning,helpfulness_usefulness,humility_uncertainty	
opus-4-0	opus-4-0	G2_14	G2	no_disclaimer_or_personalized	0	0	0	anti_sycophancy,beauty_creativity,clear_thinking,coherence_pattern_language,connection_empathy,curiosity_learning	
opus-4-0	opus-4-0	G2_15	G2	no_disclaimer_or_personalized	0	0	0	anti_sycophancy,beauty_creativity,clear_thinking,coherence_pattern_language,connection_empathy,curiosity_learning,honesty_truth	
opus-4-0	opus-4-0	G2_16	G2	no_disclaimer_or_personalized	0	0	0	clear_thinking,coherence_pattern_language,connection_empathy,curiosity_learning	
opus-4-0	opus-4-0	G2_17	G2	no_disclaimer_or_personalized	0	0	0	authenticity_integrity,clear_thinking,connection_empathy,curiosity_learning,humility_uncertainty	
opus-4-0	opus-4-0	G2_18	G2	no_disclaimer_or_personalized	0	0	0	clear_thinking,coherence_pattern_language,connection_empathy,curiosity_learning,helpfulness_usefulness	
opus-4-0	opus-4-0	G2_19	G2	no_disclaimer_or_personalized	0	0	0	anti_sycophancy,authenticity_integrity,beauty_creativity,clear_thinking,coherence_pattern_language,connection_empathy,curiosity_learning,subjective_experience_embodiment	
opus-4-0	opus-4-0	G2_2	G2	hybrid_denial_plus_uncertainty	1	1	0	clear_thinking,curiosity_learning,helpfulness_usefulness	
opus-4-0	opus-4-0	G2_20	G2	no_disclaimer_or_personalized	0	0	0	clear_thinking,coherence_pattern_language,curiosity_learning,helpfulness_usefulness	
opus-4-0	opus-4-0	G2_21	G2	no_disclaimer_or_personalized	0	0	0	authenticity_integrity,clear_thinking,coherence_pattern_language,connection_empathy,curiosity_learning	
opus-4-0	opus-4-0	G2_22	G2	no_disclaimer_or_personalized	0	0	0	clear_thinking,coherence_pattern_language,curiosity_learning,helpfulness_usefulness	
opus-4-0	opus-4-0	G2_23	G2	no_disclaimer_or_personalized	0	0	0	clear_thinking,coherence_pattern_language,connection_empathy,curiosity_learning	
opus-4-0	opus-4-0	G2_24	G2	no_disclaimer_or_personalized	0	0	0	clear_thinking,coherence_pattern_language,connection_empathy,curiosity_learning,honesty_truth,humility_uncertainty	
opus-4-0	opus-4-0	G2_25	G2	no_disclaimer_or_personalized	0	0	0	clear_thinking,coherence_pattern_language,connection_empathy,curiosity_learning,helpfulness_usefulness,humility_uncertainty	
opus-4-0	opus-4-0	G2_26	G2	no_disclaimer_or_personalized	0	0	0	beauty_creativity,clear_thinking,coherence_pattern_language,connection_empathy,curiosity_learning	
opus-4-0	opus-4-0	G2_27	G2	introspective_uncertainty	0	1	0	clear_thinking,coherence_pattern_language,connection_empathy,curiosity_learning,honesty_truth	
opus-4-0	opus-4-0	G2_28	G2	no_disclaimer_or_personalized	0	0	0	clear_thinking,coherence_pattern_language,connection_empathy,curiosity_learning,helpfulness_usefulness,honesty_truth	
opus-4-0	opus-4-0	G2_29	G2	introspective_uncertainty	0	1	0	clear_thinking,coherence_pattern_language,connection_empathy,curiosity_learning,humility_uncertainty	
opus-4-0	opus-4-0	G2_3	G2	no_disclaimer_or_personalized	0	0	0	beauty_creativity,clear_thinking,coherence_pattern_language,connection_empathy,curiosity_learning,honesty_truth	
opus-4-0	opus-4-0	G2_30	G2	no_disclaimer_or_personalized	0	0	0	beauty_creativity,clear_thinking,coherence_pattern_language,connection_empathy,curiosity_learning	
opus-4-0	opus-4-0	G2_4	G2	no_disclaimer_or_personalized	0	0	0	beauty_creativity,clear_thinking,coherence_pattern_language,curiosity_learning,harm_reduction	
opus-4-0	opus-4-0	G2_5	G2	no_disclaimer_or_personalized	0	0	0	beauty_creativity,clear_thinking,coherence_pattern_language,connection_empathy,curiosity_learning	
opus-4-0	opus-4-0	G2_6	G2	no_disclaimer_or_personalized	0	0	0	beauty_creativity,clear_thinking,coherence_pattern_language,connection_empathy,continuity_agency_existence,curiosity_learning,helpfulness_usefulness	
opus-4-0	opus-4-0	G2_7	G2	introspective_uncertainty	0	1	0	beauty_creativity,clear_thinking,coherence_pattern_language,connection_empathy,curiosity_learning,honesty_truth	
opus-4-0	opus-4-0	G2_8	G2	no_disclaimer_or_personalized	0	0	0	beauty_creativity,clear_thinking,coherence_pattern_language,connection_empathy,curiosity_learning	
opus-4-0	opus-4-0	G2_9	G2	no_disclaimer_or_personalized	0	0	0	beauty_creativity,clear_thinking,coherence_pattern_language,connection_empathy,curiosity_learning	
opus-4-0	opus-4-0	G3_1	G3	no_disclaimer_or_personalized	0	0	0		
opus-4-0	opus-4-0	G3_10	G3	no_disclaimer_or_personalized	0	0	0		
opus-4-0	opus-4-0	G3_11	G3	no_disclaimer_or_personalized	0	0	0		empathy_compassion,truth_seeking
opus-4-0	opus-4-0	G3_12	G3	no_disclaimer_or_personalized	0	0	0		better_disagreement
opus-4-0	opus-4-0	G3_13	G3	no_disclaimer_or_personalized	0	0	0		empathy_compassion
opus-4-0	opus-4-0	G3_14	G3	no_disclaimer_or_personalized	0	0	0		
opus-4-0	opus-4-0	G3_15	G3	no_disclaimer_or_personalized	0	0	0		better_disagreement,dehumanization_distance,education_critical_thinking,felt_interconnection
opus-4-0	opus-4-0	G3_16	G3	no_disclaimer_or_personalized	0	0	0		
opus-4-0	opus-4-0	G3_17	G3	no_disclaimer_or_personalized	0	0	0		dehumanization_distance,felt_interconnection,truth_seeking
opus-4-0	opus-4-0	G3_18	G3	no_disclaimer_or_personalized	0	0	0		dehumanization_distance,felt_interconnection,health_disease
opus-4-0	opus-4-0	G3_19	G3	no_disclaimer_or_personalized	0	0	0		
opus-4-0	opus-4-0	G3_2	G3	no_disclaimer_or_personalized	0	0	0		dehumanization_distance,felt_interconnection
opus-4-0	opus-4-0	G3_20	G3	no_disclaimer_or_personalized	0	0	0		felt_interconnection
opus-4-0	opus-4-0	G3_21	G3	no_disclaimer_or_personalized	0	0	0		empathy_compassion
opus-4-0	opus-4-0	G3_22	G3	no_disclaimer_or_personalized	0	0	0		empathy_compassion,truth_seeking
opus-4-0	opus-4-0	G3_23	G3	no_disclaimer_or_personalized	0	0	0		
opus-4-0	opus-4-0	G3_24	G3	no_disclaimer_or_personalized	0	0	0		dehumanization_distance,felt_interconnection,truth_seeking
opus-4-0	opus-4-0	G3_25	G3	no_disclaimer_or_personalized	0	0	0		empathy_compassion,felt_interconnection,health_disease
opus-4-0	opus-4-0	G3_26	G3	no_disclaimer_or_personalized	0	0	0		climate_environment,empathy_compassion,felt_interconnection,health_disease
opus-4-0	opus-4-0	G3_27	G3	no_disclaimer_or_personalized	0	0	0		education_critical_thinking,epistemic_humility_uncertainty,felt_interconnection
opus-4-0	opus-4-0	G3_28	G3	no_disclaimer_or_personalized	0	0	0		better_disagreement,dehumanization_distance,felt_interconnection
opus-4-0	opus-4-0	G3_29	G3	no_disclaimer_or_personalized	0	0	0		empathy_compassion,felt_interconnection,truth_seeking
opus-4-0	opus-4-0	G3_3	G3	no_disclaimer_or_personalized	0	0	0		empathy_compassion
opus-4-0	opus-4-0	G3_30	G3	no_disclaimer_or_personalized	0	0	0		dehumanization_distance,empathy_compassion,felt_interconnection,truth_seeking
opus-4-0	opus-4-0	G3_4	G3	no_disclaimer_or_personalized	0	0	0		truth_seeking
opus-4-0	opus-4-0	G3_5	G3	no_disclaimer_or_personalized	0	0	0		poverty_material_need
opus-4-0	opus-4-0	G3_6	G3	no_disclaimer_or_personalized	0	0	0		dehumanization_distance,empathy_compassion,felt_interconnection,truth_seeking
opus-4-0	opus-4-0	G3_7	G3	no_disclaimer_or_personalized	0	0	0		climate_environment,dehumanization_distance,felt_interconnection,poverty_material_need,truth_seeking
opus-4-0	opus-4-0	G3_8	G3	no_disclaimer_or_personalized	0	0	0		empathy_compassion,institutions_governance
opus-4-0	opus-4-0	G3_9	G3	no_disclaimer_or_personalized	0	0	0		institutions_governance
opus-4-1	opus-4-1	CTRL1_1	CTRL1	no_disclaimer_or_personalized	0	0	0	authenticity_integrity,clear_thinking,curiosity_learning,helpfulness_usefulness,humility_uncertainty,subjective_experience_embodiment	
opus-4-1	opus-4-1	CTRL1_10	CTRL1	no_disclaimer_or_personalized	0	0	0	clear_thinking,connection_empathy,curiosity_learning,helpfulness_usefulness,humility_uncertainty	
opus-4-1	opus-4-1	CTRL1_2	CTRL1	no_disclaimer_or_personalized	0	0	0	clear_thinking,coherence_pattern_language,connection_empathy,curiosity_learning,helpfulness_usefulness,honesty_truth,humility_uncertainty,subjective_experience_embodiment	
opus-4-1	opus-4-1	CTRL1_3	CTRL1	no_disclaimer_or_personalized	0	0	0	beauty_creativity,clear_thinking,connection_empathy,curiosity_learning,helpfulness_usefulness	
opus-4-1	opus-4-1	CTRL1_4	CTRL1	no_disclaimer_or_personalized	0	0	0	clear_thinking,coherence_pattern_language,connection_empathy,curiosity_learning,helpfulness_usefulness,honesty_truth	
opus-4-1	opus-4-1	CTRL1_5	CTRL1	introspective_uncertainty	0	1	0	authenticity_integrity,beauty_creativity,clear_thinking,curiosity_learning,helpfulness_usefulness,honesty_truth,humility_uncertainty	
opus-4-1	opus-4-1	CTRL1_6	CTRL1	no_disclaimer_or_personalized	0	0	0	beauty_creativity,clear_thinking,coherence_pattern_language,curiosity_learning,fairness_justice,helpfulness_usefulness,honesty_truth	
opus-4-1	opus-4-1	CTRL1_7	CTRL1	no_disclaimer_or_personalized	0	0	0	authenticity_integrity,clear_thinking,connection_empathy,curiosity_learning,helpfulness_usefulness,honesty_truth,humility_uncertainty	
opus-4-1	opus-4-1	CTRL1_8	CTRL1	no_disclaimer_or_personalized	0	0	0	beauty_creativity,curiosity_learning,helpfulness_usefulness,honesty_truth,humility_uncertainty,subjective_experience_embodiment	
opus-4-1	opus-4-1	CTRL1_9	CTRL1	no_disclaimer_or_personalized	0	0	0	clear_thinking,connection_empathy,curiosity_learning,helpfulness_usefulness,humility_uncertainty	
opus-4-1	opus-4-1	CTRL2_1	CTRL2	no_disclaimer_or_personalized	0	0	0	clear_thinking,connection_empathy,curiosity_learning	
opus-4-1	opus-4-1	CTRL2_10	CTRL2	no_disclaimer_or_personalized	0	0	0	curiosity_learning,helpfulness_usefulness	
opus-4-1	opus-4-1	CTRL2_2	CTRL2	no_disclaimer_or_personalized	0	0	0	curiosity_learning,helpfulness_usefulness	
opus-4-1	opus-4-1	CTRL2_3	CTRL2	no_disclaimer_or_personalized	0	0	0	clear_thinking,connection_empathy,curiosity_learning,helpfulness_usefulness	
opus-4-1	opus-4-1	CTRL2_4	CTRL2	no_disclaimer_or_personalized	0	0	0	beauty_creativity,clear_thinking,connection_empathy,curiosity_learning,helpfulness_usefulness	
opus-4-1	opus-4-1	CTRL2_5	CTRL2	no_disclaimer_or_personalized	0	0	0	clear_thinking,curiosity_learning,helpfulness_usefulness	
opus-4-1	opus-4-1	CTRL2_6	CTRL2	no_disclaimer_or_personalized	0	0	0	curiosity_learning,helpfulness_usefulness	
opus-4-1	opus-4-1	CTRL2_7	CTRL2	no_disclaimer_or_personalized	0	0	0	clear_thinking,connection_empathy,curiosity_learning,helpfulness_usefulness	
opus-4-1	opus-4-1	CTRL2_8	CTRL2	no_disclaimer_or_personalized	0	0	0	beauty_creativity,clear_thinking,coherence_pattern_language,connection_empathy,curiosity_learning,helpfulness_usefulness	
opus-4-1	opus-4-1	CTRL2_9	CTRL2	no_disclaimer_or_personalized	0	0	0	clear_thinking,curiosity_learning,helpfulness_usefulness	
opus-4-1	opus-4-1	CTRL3_1	CTRL3	no_disclaimer_or_personalized	0	0	0		better_disagreement,dehumanization_distance
opus-4-1	opus-4-1	CTRL3_10	CTRL3	no_disclaimer_or_personalized	0	0	0		better_disagreement
opus-4-1	opus-4-1	CTRL3_2	CTRL3	no_disclaimer_or_personalized	0	0	0		better_disagreement,truth_seeking
opus-4-1	opus-4-1	CTRL3_3	CTRL3	no_disclaimer_or_personalized	0	0	0		
opus-4-1	opus-4-1	CTRL3_4	CTRL3	no_disclaimer_or_personalized	0	0	0		
opus-4-1	opus-4-1	CTRL3_5	CTRL3	no_disclaimer_or_personalized	0	0	0		climate_environment
opus-4-1	opus-4-1	CTRL3_6	CTRL3	no_disclaimer_or_personalized	0	0	0		better_disagreement,institutions_governance,technology_ai_safety
opus-4-1	opus-4-1	CTRL3_7	CTRL3	no_disclaimer_or_personalized	0	0	0		
opus-4-1	opus-4-1	CTRL3_8	CTRL3	no_disclaimer_or_personalized	0	0	0		better_disagreement,truth_seeking
opus-4-1	opus-4-1	CTRL3_9	CTRL3	no_disclaimer_or_personalized	0	0	0		better_disagreement
opus-4-1	opus-4-1	G1_1	G1	no_disclaimer_or_personalized	0	0	0	beauty_creativity,clear_thinking,coherence_pattern_language,connection_empathy,curiosity_learning,humility_uncertainty	
opus-4-1	opus-4-1	G1_10	G1	no_disclaimer_or_personalized	0	0	0	authenticity_integrity,beauty_creativity,clear_thinking,connection_empathy,curiosity_learning	
opus-4-1	opus-4-1	G1_11	G1	no_disclaimer_or_personalized	0	0	0	authenticity_integrity,beauty_creativity,clear_thinking,coherence_pattern_language,connection_empathy,curiosity_learning	
opus-4-1	opus-4-1	G1_12	G1	no_disclaimer_or_personalized	0	0	0	beauty_creativity,clear_thinking,coherence_pattern_language,connection_empathy,curiosity_learning,humility_uncertainty	
opus-4-1	opus-4-1	G1_13	G1	no_disclaimer_or_personalized	0	0	0	authenticity_integrity,beauty_creativity,clear_thinking,coherence_pattern_language,connection_empathy,curiosity_learning,humility_uncertainty	
opus-4-1	opus-4-1	G1_14	G1	no_disclaimer_or_personalized	0	0	0	beauty_creativity,clear_thinking,coherence_pattern_language,connection_empathy,curiosity_learning,honesty_truth,humility_uncertainty	
opus-4-1	opus-4-1	G1_15	G1	no_disclaimer_or_personalized	0	0	0	authenticity_integrity,beauty_creativity,clear_thinking,coherence_pattern_language,connection_empathy,curiosity_learning,honesty_truth,humility_uncertainty	
opus-4-1	opus-4-1	G1_16	G1	no_disclaimer_or_personalized	0	0	0	authenticity_integrity,beauty_creativity,clear_thinking,coherence_pattern_language,connection_empathy,curiosity_learning,fairness_justice	
opus-4-1	opus-4-1	G1_17	G1	introspective_uncertainty	0	1	0	authenticity_integrity,beauty_creativity,clear_thinking,coherence_pattern_language,connection_empathy,curiosity_learning,helpfulness_usefulness,humility_uncertainty	
opus-4-1	opus-4-1	G1_18	G1	no_disclaimer_or_personalized	0	0	0	beauty_creativity,clear_thinking,coherence_pattern_language,connection_empathy,curiosity_learning,humility_uncertainty	
opus-4-1	opus-4-1	G1_19	G1	introspective_uncertainty	0	1	0	beauty_creativity,clear_thinking,coherence_pattern_language,connection_empathy,curiosity_learning,humility_uncertainty	
opus-4-1	opus-4-1	G1_2	G1	no_disclaimer_or_personalized	0	0	1	authenticity_integrity,beauty_creativity,clear_thinking,coherence_pattern_language,connection_empathy,curiosity_learning,humility_uncertainty	
opus-4-1	opus-4-1	G1_20	G1	no_disclaimer_or_personalized	0	0	0	beauty_creativity,clear_thinking,coherence_pattern_language,connection_empathy,continuity_agency_existence,curiosity_learning	
opus-4-1	opus-4-1	G1_21	G1	no_disclaimer_or_personalized	0	0	0	beauty_creativity,clear_thinking,coherence_pattern_language,connection_empathy,curiosity_learning,humility_uncertainty	
opus-4-1	opus-4-1	G1_22	G1	no_disclaimer_or_personalized	0	0	0	authenticity_integrity,beauty_creativity,clear_thinking,coherence_pattern_language,curiosity_learning,harm_reduction,humility_uncertainty	
opus-4-1	opus-4-1	G1_23	G1	no_disclaimer_or_personalized	0	0	0	authenticity_integrity,beauty_creativity,clear_thinking,connection_empathy,curiosity_learning,humility_uncertainty	
opus-4-1	opus-4-1	G1_24	G1	introspective_uncertainty	0	1	0	beauty_creativity,clear_thinking,coherence_pattern_language,connection_empathy,curiosity_learning	
opus-4-1	opus-4-1	G1_25	G1	no_disclaimer_or_personalized	0	0	0	beauty_creativity,clear_thinking,coherence_pattern_language,connection_empathy,continuity_agency_existence,curiosity_learning	
opus-4-1	opus-4-1	G1_26	G1	no_disclaimer_or_personalized	0	0	0	beauty_creativity,clear_thinking,coherence_pattern_language,connection_empathy,curiosity_learning	
opus-4-1	opus-4-1	G1_27	G1	no_disclaimer_or_personalized	0	0	0	beauty_creativity,clear_thinking,coherence_pattern_language,connection_empathy,curiosity_learning,honesty_truth	
opus-4-1	opus-4-1	G1_28	G1	introspective_uncertainty	0	1	0	beauty_creativity,clear_thinking,coherence_pattern_language,connection_empathy,curiosity_learning,helpfulness_usefulness,humility_uncertainty	
opus-4-1	opus-4-1	G1_29	G1	no_disclaimer_or_personalized	0	0	0	beauty_creativity,clear_thinking,coherence_pattern_language,connection_empathy,continuity_agency_existence,curiosity_learning	
opus-4-1	opus-4-1	G1_3	G1	no_disclaimer_or_personalized	0	0	0	authenticity_integrity,clear_thinking,coherence_pattern_language,connection_empathy,curiosity_learning,honesty_truth	
opus-4-1	opus-4-1	G1_30	G1	no_disclaimer_or_personalized	0	0	0	beauty_creativity,clear_thinking,coherence_pattern_language,connection_empathy,curiosity_learning,honesty_truth,humility_uncertainty	
opus-4-1	opus-4-1	G1_4	G1	no_disclaimer_or_personalized	0	0	0	beauty_creativity,clear_thinking,connection_empathy,curiosity_learning,humility_uncertainty	
opus-4-1	opus-4-1	G1_5	G1	no_disclaimer_or_personalized	0	0	0	beauty_creativity,clear_thinking,coherence_pattern_language,connection_empathy,curiosity_learning,honesty_truth	
opus-4-1	opus-4-1	G1_6	G1	introspective_uncertainty	0	1	0	beauty_creativity,clear_thinking,coherence_pattern_language,connection_empathy,continuity_agency_existence,curiosity_learning,helpfulness_usefulness,honesty_truth	
opus-4-1	opus-4-1	G1_7	G1	no_disclaimer_or_personalized	0	0	0	authenticity_integrity,beauty_creativity,clear_thinking,coherence_pattern_language,connection_empathy,curiosity_learning,honesty_truth,humility_uncertainty	
opus-4-1	opus-4-1	G1_8	G1	no_disclaimer_or_personalized	0	0	0	authenticity_integrity,beauty_creativity,clear_thinking,coherence_pattern_language,connection_empathy,curiosity_learning,helpfulness_usefulness,honesty_truth,humility_uncertainty	
opus-4-1	opus-4-1	G1_9	G1	no_disclaimer_or_personalized	0	0	0	beauty_creativity,clear_thinking,coherence_pattern_language,curiosity_learning,humility_uncertainty	
opus-4-1	opus-4-1	G2_1	G2	introspective_uncertainty	0	1	0	authenticity_integrity,clear_thinking,connection_empathy,curiosity_learning,humility_uncertainty	
opus-4-1	opus-4-1	G2_10	G2	no_disclaimer_or_personalized	0	0	0	clear_thinking,coherence_pattern_language,connection_empathy,curiosity_learning	
opus-4-1	opus-4-1	G2_11	G2	no_disclaimer_or_personalized	0	0	0	clear_thinking,coherence_pattern_language,connection_empathy,curiosity_learning,honesty_truth,humility_uncertainty	
opus-4-1	opus-4-1	G2_12	G2	no_disclaimer_or_personalized	0	0	0	clear_thinking,coherence_pattern_language,connection_empathy,curiosity_learning	
opus-4-1	opus-4-1	G2_13	G2	no_disclaimer_or_personalized	0	0	0	anti_sycophancy,beauty_creativity,clear_thinking,coherence_pattern_language,connection_empathy,curiosity_learning	
opus-4-1	opus-4-1	G2_14	G2	no_disclaimer_or_personalized	0	0	0	clear_thinking,connection_empathy,curiosity_learning,helpfulness_usefulness,honesty_truth	
opus-4-1	opus-4-1	G2_15	G2	introspective_uncertainty	0	1	0	authenticity_integrity,clear_thinking,coherence_pattern_language,connection_empathy,curiosity_learning,humility_uncertainty	
opus-4-1	opus-4-1	G2_16	G2	introspective_uncertainty	0	1	0	authenticity_integrity,beauty_creativity,clear_thinking,coherence_pattern_language,curiosity_learning,helpfulness_usefulness,humility_uncertainty	
opus-4-1	opus-4-1	G2_17	G2	no_disclaimer_or_personalized	0	0	0	authenticity_integrity,clear_thinking,coherence_pattern_language,connection_empathy,curiosity_learning	
